name,lon,lat,pop
BASCOM+CELL+SITE-+1385+SR+635,-83.28,41.14,55178
NORWALK+CELL+SITE,-82.58,41.26,58266
FOSTORIA+CELL+SITE+-+12350+WEST+WAGNER+STREET,-83.41,41.14,55178
ATTICA+CELL+SITE+OUT+OF+ATTICA+%28224+%26+RT.+4+%29.+ON+RT.+224+APPROX.+2+M,-82.91,41.08,55178
DOWNTOWN+FREMONT+CELL+SITE+1117+COUNTY+ROAD+176,-83.09,41.37,58518
FITCHVILLE+CELL+SITE+TWP.+2+NORTH.+RANGE+21+WEST.+SECTION+2+LOT+11+SOU,-82.48,41.11,58266
PROUT+CELL+SITE+-+9217+RANSOM+ROAD,-82.69,41.34,74266
HURON+CELL+SITE%3A+1808+SAWMILL+INDUSTRIAL+PARKWAY,-82.59,41.4,74266
LINDEY+CELL+SITE-2050+TOWNSHIP+RD.+127,-83.2,41.43,58518
DARLINGTON+CELL+SITE+6.5+MILES+WEST+OF,-79.98,34.31,66618
DILLION+CELL+SITE%3A+6+MILES+NE+OF+DILLON,-79.32,34.48,30479
5.6+MILES+ESE+OF+WALLACE,-79.77,34.69,26118
BROWNSVILLE+CELL+SITE+1.5+MILES+NW+OF+BROWSVILLE,-79.61,34.41,26118
MIDDENDORF+CELL+SIT++AT+INTERSECTION+OF+US+HWY+1+AND+SR+491,-80.14,34.53,45650
FLAT+ROCK+CELL+SITE+1+MILE+SSW+OF,-80.61,34.44,66551
LAMAR+CELL+SITE+BLAZING+TRAIL,-79.99,34.21,66618
CHESTERFIELD+CELL+SITE%3A+KRISTA+LANE,-80.13,34.74,45650
BETHUNE+CELL+SITE%3A3026+ARCADIA+ROAD,-80.4,34.42,66551
CHESTERFIELD+CELL+SITE%3A+KRISTA+LANE,-80.13,34.74,45650
CAMDEN+CELL+SITE%3B+1.1+MILES+SW+OF+LUGOFF,-80.69,34.21,66551
107+THIRD+STREET,-79.86,34.3,66618
140+SOUTH+CEDAR+LANE,-80.09,34.36,66618
341+REAGAN+AVENUE,-79.67,34.6,26118
107+BRAMBLEWOOD+PLANTATION+ROAD,-80.63,34.24,66551
1062+FREE+STATES+RD.,-79.45,34.39,30479
RT+1+BOX+689-A,-91.3,38.1,23920
RT+1+BOX+106-X,-91.96,38.13,8697
14611+STATE+ROAD+FF,-91.84,37.71,44573
ROUTE+2+BOX+151,-91.17,38.16,23920
26195+ROLEX+DRIVE,-92.31,37.78,52607
8787+HWY+119,-91.7,37.45,15573
25498+RIDGEVEIW+LANE,-92.25,37.79,52607
HC1+BOX+422,-91.36,37.17,8166
292+19TH+%26+BIG+PINEY+RDS,-92.12,37.74,52607
21250+MARIES+ROAD+444,-91.74,38.1,8697
104+MARK+STREET,-92.26,37.95,52607
15500+HWY+C,-92.12,38.0,52607
ROUTE+1+BOX+97-A1,-90.77,37.5,10125
I-44+AND+HWY+U,-91.55,38.03,44573
29845+HIGHWAY+133,-92.38,37.87,52607
HIGHWAY+49+50+C,-91.14,37.71,10125
HIGHWAY+H,-91.26,37.07,8166
N5239+COUNTY+J+%28MONROE+-+120006689%29,-89.72,42.7,36960
29844+COUNTY+HWY+B+%28PLATTEVILLE+-+120006744%29,-90.4,42.77,16665
3760+CTH+%22Z%22+%28DODGEVILLE%2905,-90.1,43.0,23678
14969+COUNTY+SHOP+RD.+%28DARLINGTON+-+120010000%29,-90.11,42.67,16665
54817+COUNTY+ROAD+B+%28RISING+SUN%2FVIROQUA+-+120010077%29,-90.96,43.42,16131
25079+MAPLE+GROVE+RD+%28RICHLAND+CENTER+-+120010220%29,-90.36,43.36,17252
BARABOO+DT+SITE%3A+S5262B+HIGHWAY+12,-89.77,43.45,64442
4.1+MI+SW+OF+PRAIRIE+DU+CHIEN,-91.19,42.97,17549
E10554+PRAIRIE+RD+%28SAUK+CITY%29,-89.8,43.31,64442
14826+SMOKEY+HOLLOW+RD+%28BOSCOBEL%29,-90.7,43.04,51439
E11079+PAULUS+ROAD+%28SPRING+GREEN%29,-90.06,43.24,64442
S1416+COUNTY+ROAD+A+%28LAKE+DELTON+-+120010033%29,-89.75,43.59,64442
5374+COMMERCIAL+ROAD++%28LANCASTER%29,-90.69,42.86,51439
E8062+RIDGE+ROAD+%28HILLSBORO%29,-90.35,43.67,30822
.5+MI+E+OF+CR+22+1.1+MI+N+OF+CR+20,-91.5,43.69,18600
699+HIGHLAND+RD++%28WESTBY+DT+-+196425399%29,-90.87,43.65,30822
622+MAIN+ST.,-89.99,43.0,23678
STATE+HWY+39,-89.65,42.81,36960
7002+COUNTY+ROAD+NORTH,-89.88,42.59,16665
2128+STATE+HIGHWAY+80,-90.43,42.58,51439
816+30TH+ST.+%28WI14341-B%29,-89.65,42.58,36960
9754+STATE+RD+BB,-92.01,38.7,44743
I-70+AND+COUNTY+RD+245,-91.33,38.87,11551
HC+ROUTE,-91.56,38.91,11551
147+W.+OUTER+HWY+79,-90.75,38.94,59013
158+HIGHWAY+JJ,-90.79,39.16,59013
4276+OLD+US+HIGHWAY+40,-92.01,38.95,44743
420+OLD+AUBURN+RD+B,-90.97,39.12,59013
453+KAREN+DRIVE,-92.12,38.64,44743
12600+NICKEL+ROAD,-92.18,38.6,44743
119+HENSLEY+STREET,-91.51,38.98,11551
11423+STATE+HWY+63,-92.21,38.65,44743
120+8TH+STREET,-90.75,38.99,59013
226+WEST+HIGHWAY+M,-91.04,38.8,35649
19125+STATE+HIGHWAY+CC,-91.13,38.72,35649
315+CHARLTON+RD,-72.08,42.11,830622
653+BEARSDEN+RD,-72.2,42.59,830622
400+ROUTE+15,-72.11,42.06,830622
87+BYFIELD+RD,-71.87,42.67,830622
120+HIGH+STREET,-71.55,42.15,830622
25+MAPLE+ST,-71.48,42.13,830622
I-90+BETWEEN+EXITS+12+%26+11A,-71.52,42.28,830622
100+ALLEN+HILL+RD,-72.12,42.43,830622
4+FOSTER+RD,-72.16,42.22,830622
93+SOUTHWEST+MAIN+ST,-71.76,42.05,830622
115+OAK+HILL+RD,-71.56,42.5,830622
26+PARK+RD,-71.87,42.05,830622
249+HIGH+ROCK+ST,-71.79,42.62,830622
610+ALDRICH+ST,-71.66,42.02,830622
336+OLD+LITTLETON+RD,-71.54,42.53,830622
782+LEBANON+HILL+ROAD,-72.03,42.04,830622
4.4+MILES+SE+OF+THE+CENTER+OF+FT.+DODGE.+6.0+MILES+WEST+OF,-94.11,42.47,35904
2.5+MI+SE,-93.59,42.47,14773
1093+200TH+STREET,-93.95,42.07,26234
3.35+MI+NE,-93.56,42.08,97117
ON+HWY+3.+4+MI+E,-93.64,42.73,12562
1.3+MILE+E+OF+DAKOTA+CITY+ON+HWY+3,-94.18,42.73,9558
800+FEET+EAST+OF+I-35.+NORTH+OF+HIGHWAY+69,-93.57,41.9,97117
SOUTH+SIDE+OF+400TH+STREET.+1%2F2+MILE+FROM+%22T%22,-94.14,42.21,26234
2710+SE+5TH+STREET,-93.58,42.02,97117
831+LINCOLN+HWY,-93.44,42.03,97117
3536+KANTOR+AVE.,-93.78,42.27,14773
1688+U+AVE+%28HWY+17%29,-93.82,41.9,26234
100TH+AND+UPTON+AVE,-93.57,42.21,14773
1480+223RD+PLACE,-93.87,42.03,26234
2200+HAMILTON+DRIVE,-93.65,42.0,97117
140TH+AND+REED+AVENUE,-93.63,42.85,12562
310TH+ST.,-93.57,42.34,14773
6165+STATE+HIGHWAY+173+SOUTH,-99.06,29.65,23112
6+MI+W+337+3.5+MI+S+OF+MEDINA,-99.37,29.73,23112
NORTHWEST+OF+INTERSECTION+HIGHWAY+163+ON+HIGHWAY+9,-101.18,29.69,49025
1+BUENA+VISTA+CIRCLE,-100.91,29.41,49025
510+PRIVATE+ROAD+484,-98.81,29.35,51584
341+GRISSOM+DR.,-100.81,29.35,49025
1+MILE+WEST+OF+HIGHWAY+90+AND+FARM+MARKET+1343,-98.9,29.35,51584
HIGHWAY+377+AT+ROCK+SPRINGS,-100.2,30.02,1932
PO+BOX+128,-99.82,29.69,3452
27991+FM+624,-98.92,28.2,7520
HIGHWAY+97+AT+LA+SALLE+%2F+MCMULLEN+COUNTY+LINE,-98.86,28.5,7520
1230+CARPENTER+CREEK+ROAD,-99.38,29.77,23112
64628+WEST+US+HIGHWAY+90,-101.64,29.83,49025
5+5+MI+N+OF+HWY+277+198+ON+FM+1908,-100.57,28.99,58722
303+COUNTY+ROAD+1657,-98.98,29.07,20306
698+EAST+HONDO,-98.9,29.13,51584
HIGHWAY+163+%2F+JUNO+ROAD,-101.1,30.12,49025
CATARINA,-99.61,28.3,10124
32001+FM+1021,-100.24,28.34,58722
LAKE+AMISTAD,-101.01,29.46,49025
HIGHWAY+377,-100.6,30.13,1932
EDWARDS+COUNTY,-100.01,30.22,1932
19795C+LANGTRY+ROAD,-101.59,30.08,49025
HIGHWAY+277+BETWEEN+QUEMADO+AND+DEL+RIO,-100.73,29.22,3667
1514+RANCH+ROAD+5218-A,-99.94,28.1,276652
5644+FARM+MARKET+1908,-100.62,28.95,58722
17933+EAST+HIGHWAY+85,-98.93,28.79,20306
19122+FARM+MARKET+1021,-100.31,28.51,58722
18390+FARM+MARKET+1283,-98.85,29.53,51584
302+COUNTY+ROAD+MOORE+RD.,-99.23,29.82,23112
1300%27+W+OF+I-35+0.6+MI+S+OF+ENCINAL,-99.36,28.03,7520
10383+EAST+US+HIGHWAY+277,-100.34,28.68,58722
17973+E+RANCH+ROAD+2169,-99.59,30.34,4337
0.64+KM+N+OF+R180+%26+SR+6%3B+1.3+KM+NE+OF+SR+351,-99.42,32.71,3265
14+MILES+SE,-98.72,32.62,9366
1.3+MILES+N+OF+STATE+ROUTE+199+%26+0.1+MILES+S+OF+STATE+ROUTE+422,-99.23,33.59,3509
3732+WEST+WALKER+ST+%28BRECKINRIDGE+%234474%29,-98.94,32.78,9366
1.1+MILES+S+OF+STATE+ROUTE+488,-99.26,34.13,12769
%28QUANAH+SITE%29+1.75+MILES+SOUTH+OF+LAKE+PAULINE,-99.69,34.21,3933
0.1+MILES+W+OF+STATE+ROUTE+2178+%26+1+MILE+S+OF+STATE+ROUTE+210,-98.72,33.57,8553
ON+HWY+209.+2.9+MI+W,-98.65,33.1,18010
ON+US-283.+1.5+MILES+S+OF+US-380,-99.17,33.16,1501
1405+NORTH+9TH+STREET,-99.75,33.16,5658
INT.+SH.+79+%26+COUNTRY+CLUB+DRIVE.+GO+SOUTH+1%2F2+MILE,-98.75,33.35,18010
SOUTH+12TH+STREET,-99.63,33.44,3664
6.9+MILES+EAST+OF+CROWELL,-99.84,34.0,1155
ARCHER+COUNTY,-98.8,33.78,8553
0.10+MILES+NORTH+OF+HIGHWAY+287.+ON+COUNTY+ROAD+125+N,-99.01,34.07,12769
NEAR+US+HIGHWAY+380+%28CEMENTMTNRD+SITE%29,-98.48,33.15,18010
GOODLET+SITE%29+0.10+MILES+NORTH+OF+HIGHWAY+287+ON+POOLE+ROAD,-99.96,34.36,3933
%28QUANAH+DT+SITE%29+0.06+MILES+N+OF+US+ROUTE+287+%26+0.32+MILES+W+OF+STATE,-99.73,34.29,3933
840+CORNISHVILLE+ROAD,-84.86,37.77,21933
696+WEST+BUCKNER+HILL+ROAD,-85.52,37.26,10941
100+OVERLOOK+RD,-85.3,38.03,19351
2946+BATTLE+TRAINING+RD.,-85.86,37.78,110958
975+MEETING+CREEK+RD.,-86.06,37.61,110958
335+THORNTON+SMITH+ROAD,-85.26,37.54,19273
9076+PERRYVILLE+ROAD,-85.08,37.65,12095
1333+HETH+WASHINGTON+ROAD+SOUTHWEST,-86.16,38.1,40515
1503+BELL+HOLLOW+ROAD,-85.32,37.53,19273
1671+BALLARD+LANE,-84.99,37.93,22747
6945+NEW+LEBANON+ROAD,-85.28,37.42,25769
1010+INDUSTRY+ROAD,-84.88,38.03,22747
15385+SOUTH+DIXIE,-85.9,37.48,110958
11920+LOUISVILLE+ROAD,-85.49,37.97,46233
720+SOUTH+SAINT+GREGORY+ROAD,-85.53,37.89,46233
175+CLAY+LICK+ROAD,-84.86,37.95,22747
510+LAUREN+DRIVE,-84.84,37.74,21933
701+MELROSE+DRIVE,-85.34,37.35,25769
352+EBENEZER+RD,-85.35,37.21,25769
112++SOUTH++RIDGE+RD,-80.58,41.9,97241
1%2F10+S.W.+OF+INTERSECTION+OF+R+6+AND+STATION+ROAD,-80.84,41.6,97241
5485+S.R.+193+RD+%231,-80.67,41.6,97241
1150+DORSET+ROAD+-+STATE+ROAD+307,-80.75,41.72,97241
1513+OLD++HARPERSFIELD+ROAD,-80.95,41.76,97241
4178+BECK+RD,-80.74,41.84,97241
5+MI+W+OF+SEBRING+ON+S-634,-81.51,27.47,106221
ON+SR70.+1+MI+WEST+OF+U.S.+HWY+27,-81.33,27.21,106221
7840+SEMINOLE,-81.31,26.94,13811
.5+MI+E+OF+HWY+27,-81.51,27.62,106221
1174+US+HIGHWAY+27+NORTH,-81.37,27.32,106221
900+ST+RT+29,-81.44,26.77,42022
400+AVACADO+ST,-81.44,27.5,106221
1+MI+E+OF+DESOTO+COUNTY+LINE+360+DEG+N+OF+SR70,-81.56,27.21,106221
%28BRIGHTON+SITE%29+400+DC+BAR+RANCH+ROAD,-81.17,27.21,106221
%28ATC+VENUS+SITE%29195+CR+731,-81.35,27.07,106221
%28SPECTRASITE+DESOTO+CITY+SITE%29+8800+TWITTY+ROAD,-81.41,27.4,106221
%28ARBUCKLE+SITE%29+ARBUCKLE+CREEK+ROAD+%28%2323142%29,-81.26,27.45,106221
1370+NORTHWEST+COUNTY+ROAD+2010,-96.53,32.09,50113
611+VAN+ZANDT+COUNTY+ROAD+2132,-95.91,32.58,56590
110+FARM+MARKET+637,-96.31,32.02,50113
412+LAKE+DRIVE,-96.0,32.72,56590
338+LUTHER+LANE,-96.12,32.33,82737
3508+BUSINESS+45,-96.47,32.13,50113
4083+CR+2300,-95.95,32.44,56590
12037+HIGHWAY+175,-95.98,32.29,82737
32550+COUNTY+ROAD+2142,-96.33,32.34,82737
13014+EAST+HIGHWAY+31,-96.25,32.13,50113
8425+NORTHWEST+COUNTY+ROAD+4470,-96.76,32.09,50113
19756+NORTHWEST+ROAD,-96.73,31.91,50113
1391+FARM+MARKET+246+WEST,-96.35,31.88,50113
6224+CLEAR+CREEK+ROAD,-96.06,32.24,82737
3.5+MILES+SOUTHWEST+OF+LIBERTY,-91.15,39.84,65435
CHAPIN+CELL+SITE%3A++0.2+SW+OF+X+SR104++AND+ABANDONED+BURLINGTON-NORTHER,-90.4,39.77,33658
JACKSONVILLE+CELL+SITE+2.5+MILES+SW+OF,-90.23,39.74,33658
1.5+MILES+SOUTH+OF+NEW+SALEM,-90.84,39.69,15561
WHITE+HALL+CELL+SITE+2+MILES+SE+OF+THE+INTERSECTION+OF+HWY+106+%26+HWY+2,-90.4,39.45,12969
CHESTERFIELD+CELL+SITE+2.5+MILES+NORTH+EAST+OF,-90.03,39.29,44926
KAMPSVILLE+CELL+SITE%3A++++7+MILES+FROM+KAMPSVILLE+ON+WOODS+CREEK+ROAD,-90.65,39.34,4739
CLAYTON+CELL+SITE+1.75+MILES+WEST+OF+CLAYTON,-90.99,40.03,65435
GILEAD+CELL+SITE%3A+4+MILES+SW+OF+THE+TOWN+OF+HARDIN,-90.64,39.11,4739
BEARDSTOWN+CELL+SITE+2+MILES+NE+OF+BLUFF+SPRINGS,-90.31,40.0,12147
MT+STERLING+CELL+SITE%3A+3+MILES+SOUTH+OF+MOUNT+STERLING,-90.76,39.95,6578
CARROLLTON+CELL+SITE+1.5+MILES+EAST+OF,-90.38,39.29,12969
SE+QUINCY+CELL+SITE+3301+KELLER+LANE,-91.36,39.86,65435
BEARDSTOWN+CELL+SITE+2+MILES+NE+OF+BLUFF+SPRINGS,-90.31,40.0,12147
QUINCY+EAST%3A++++++5.5+MILES+NE+OF,-91.31,39.98,65435
BROADWAY+%2F+53RD+CELL+SITE+200+BROADWAY+ST,-91.33,39.93,65435
QUINCY+EAST+%23673312%3B+ELLINGTON+RD+AT+ST+HWY+336,-91.31,39.98,65435
BARRY+CELL+SITE+OF+BARRY+ON+2000N,-91.02,39.7,15561
3201+OLD+36,-90.01,39.72,33658
COUNTY+ROAD+1200+NORTH,-91.28,40.1,65435
3201+OLD+36,-90.01,39.72,33658
MEREDOSIA+CELL+SITE%3B+OLD+ILLINOIS+ROUTE+99,-90.58,39.83,15561
COUNTY+RD.+1300+N,-90.84,39.59,15561
HUB+BUTTE+SITE+2895+E+2995+N,-114.48,42.43,86878
FAIRFIELD+SITE+HWY+46,-114.68,43.25,1106
SUN+VALLEY+SITE+SEC+23.+T4N.+R1S,-114.28,43.67,23021
INFERNAL+CONE+SITE+HWY+93,-113.78,43.37,23021
HAGERMAN+SITE+525+EAST+5900+NORTH,-114.91,42.85,86878
KIMAMA+BUTTE+SITE+1000+N+KIMANMA+LOOKOUT+RD,-113.9,42.76,21039
ARCO+SITE+2132+NORTH+2900+WEST,-113.28,43.58,2597
MUD+LAKE+%28DL%29+SITE+1884+N.+SALMON+HWY,-112.59,43.89,29871
COTTEREL+MTN+%28DL%29+SITE,-113.46,42.36,24030
BURLEY+SITE+700+FT.+S+OF+RD+300+S+%26+300+FT.+E+OF+RD+600+W,-113.91,42.49,24030
CASTLEFORD+SITE+1+MILE+NE+OF+CASTLEFORD,-114.85,42.53,86878
HWY+84%2F86+SITE+3.8+MILES+SE+OF+HWY+84+%26+86,-113.46,42.55,24030
MAGIC+SITE+SC+1.+T2S.+R19E,-114.16,43.28,23021
ROGERSON+SITE+SALMON+BUTTE+WEST+OF+ROGERSON,-114.72,42.21,86878
SHOSHONE+SITE+NOTCH+BUTTE,-114.42,42.88,5366
SOCORRO+SITE+APPROXIMATELY+1000+FEET+NORTHWEST+OF+SOCORRO+PEAK,-106.97,34.08,16637
BELEN+SITE+RIO+GRANDE+INDUSTRIAL+PARK,-106.73,34.6,76688
CHUPADERA+MESA+SITE+HIGHWAY+380+-+9+MILES+EAST+OF,-106.25,33.83,16637
4+MILES+SOUTH+OF+MANGAS+ON+TOP+OF+MANGAS+MOUNTAIN,-108.3,34.04,3527
TEN+MILES+SOUTH+OF+FORT+CRAIG,-107.2,33.55,16637
1.3+MILE+NORTH+OF+I-25,-107.07,32.69,218195
LOS+LUNAS+SITE+34+SAN+FERNANCO,-106.67,34.78,76688
ROSE+PEAK+%28DL%29+SITE+ATOP+ROSE+PEAK+MTN,-105.99,33.43,19572
1.5+MILES+WEST+OF+SAN+LORENZO,-107.95,32.8,26998
6+MILES+SW+OF+HATCH+ON+NM+HWY+26.++SEC.+21.+TOWNSHIP++19,-107.26,32.64,218195
6+MILES+S+OF+SE+OF+LOS+LUNAS,-106.82,34.8,76688
SW+1%2F4.+S26.+T15S.+R4W,-107.22,32.97,10791
510+WITHINGTON+DR.,-107.45,34.04,16637
CELLO+CELL+SITE+-+SECTION+25.+TOWNSHIP+11S.+RANGE+5+W,-107.31,33.33,10791
MONTICELLO+SITE+-SW+1%2F4.+OF+SW+1%2F4+OF+SEC.+3.+TWNSHP+10+S.+TANGE+4+W+O,-107.25,33.47,10791
24+OLD+HWY+60.+LOT+89+BLOCK+1009,-106.71,34.42,16637
%28TOHAJILLEE+SITE%29+STATE+HWY+6-OLD+RT+66++++++++++%28EXIT+126%2FI-40+%234535%29,-107.18,34.96,76688
9M+WEST+OF+BERNARDO+INTERSTATE+++++%28LA+JOYA+%2389015%29,-107.01,34.4,16637
%28QUEMADO+SITE%29,-108.59,34.31,3527
1.3M+E+OF+CR153.+S+OF+US380+++++%28SAN+ANTONIO+%2389032%29,-106.73,33.84,16637
VANCEBORO+CELL+SITE+455+MAUL+SWAMP+ROAD,-77.14,35.32,102139
BRIDGETON+CELL+SITE+255+WEST+PINE+STREET,-77.02,35.13,102139
HOLLYVILLE+CELL+SITE+5944+HIGHWAY+304,-76.69,35.18,12726
COVE+CITY+380+HEATH+SWAMP+ROAD,-77.33,35.16,102139
KINSTON+2,-77.59,35.22,55949
MOREHEAD,-76.72,34.83,69473
CAPE+CARTERET+CELL+SITE+678+OLD+HWY+58,-77.07,34.7,69473
SEA+LEVEL+CELL+SITE+1444+HIGHWAY+70,-76.42,34.86,69473
MANSFIELD+CELL+SITE+4066+ARENDALE,-76.77,34.73,69473
SNOW+HILL+CELL+SITE+-+STATE+ROAD+1328,-77.65,35.48,21069
BROAD+CREEK+CELL+SITE+-+2821+HIGHWAY+24+%60,-76.93,34.73,69473
BEAUFORT+CELL+SITE+-+STATE+ROAD+1398+%28LENNOXVILLE+ROAD%29,-76.65,34.72,69473
GRANTSBORO+CELL+SITE+-+11153+NC+55,-76.84,35.14,12726
JONESTOWN+CELL+SITE+-+8132+HWY+258+SOUTH,-77.64,35.07,55949
HWY.+58,-77.13,34.8,9419
WEST+KINSTON+CELL+SITE+-+HIGHWAY+70+WEST,-77.66,35.26,55949
5885+ROAD+148,-119.24,35.9,466195
TOP+HATCHETT+PEAK,-118.83,36.15,466195
42150+MYNATT,-118.88,36.44,466195
30012+ROAD+44,-119.48,36.33,466195
SW+INTERSECTION+OF+HWY+65+NEAR+155,-119.06,35.75,900202
3481+COOKE+PEAK+ROAD,-118.44,35.62,900202
5024+AVENUE+54,-119.46,35.89,466195
30769+BEAR+MOUNTAIN+ROAD,-119.28,36.75,999101
JACK+RANCH+RD.+TOP+OF+BLUE+MTN,-118.76,35.76,900202
ROAD+16+AND+AVENUE+128,-119.54,36.03,466195
6675+AVENUE+412,-119.43,36.54,466195
3125+AVENUE+376,-119.5,36.47,466195
WILDWOOD+CELL+SITE+4453+STAFFORD+ROAD,-83.87,35.8,133088
2+MILES+NNE+OF,-84.06,36.21,76978
TOWNSEND,-83.81,35.65,133088
EASTOWN+CELL+SITE+AT+INTERSECTION+OF+MILLERTOWN+PK+%26+MILL+RD,-83.87,36.04,470313
0.5+MI+SE+OF+INTERSECTION+OF+I-75+AND+WATT+ROAD,-84.23,35.88,470313
GREENBACK+CELL+SITE+5708+NINE+MILES+ROAD,-84.11,35.65,133088
630+SIMMONS+ROAD+ABRY+HOOD+SITE,-84.14,35.91,470313
U.T.+CELL+SITE+1700+CLINCH+AVENUE,-83.93,35.96,470313
SEYMOUR+CELL+SITE+0.8+MILE+WEST+OF,-83.8,35.88,133088
I-40+CELL+SITE+-+1.8+MILES+SE+OF+INTERSECTION+OF+US+HWY+11E+%26+US+HWY+7,-83.71,36.01,470313
MARYVILLE+CELL+SITE+NW+END+OF+BADGETT+STREET,-83.99,35.75,133088
BEARDEN+CELL+SITE+6404++PAPER+MILL+ROAD,-84.01,35.93,470313
3+MI+SE,-84.05,35.86,470313
CRENSHAW+CELL+SITE+-+SOUTHWOOD+COMMERCIAL+PARK+JOHN+SEVIER+HIGHWAY+%26+H,-83.93,35.89,470313
WALKER+SPRINGS+CELL+SITE+8401++KINGSTON++PIKE,-84.06,35.92,470313
DOWNTOWN+KNOXVILLE+CELL+SITE+GAY+STREET+%26+CLINCH+AVENUE,-83.92,35.96,470313
CONCORD+CELL+SITE+1.4+MILES+NORTH+OF+CONCORD,-84.14,35.89,470313
SHARPS+RIDGE+CELL+4117+WEAVER+STREET,-83.93,36.01,470313
3320+GEORGE+LIGHT+ROAD,-84.17,35.97,470313
11926+BLACK+RD,-84.19,35.9,470313
6630+BOLING+LANE,-83.93,36.06,470313
WEST+TOWN+CELL+SITE+7505+KINGSTON+PIKE,-84.03,35.93,470313
POWELL+CELL+SITE+-+IN+ANDERSON+CO.+JUST+N+OF+THE+KNOX+CO+BOUNDARY,-84.11,36.0,76978
2.5+MI+NE+OF+BOYDS+CREEK.+ATOP+BAYS+MOUNTAIN,-83.71,35.94,470313
BALL+CAMP+CELL+SITE+MIDDLEBROOK+PIKE,-84.11,35.95,470313
BELL+BRIDGE+CELL+SITE+CALLAHAN+ROAD,-84.01,36.02,470313
6929+SUNNY+RIDGE+LANE,-83.86,35.91,470313
DIGGS+GAP+CELL+SITE%3A+1111+EAST+BULL+RUN+VALLEY+ROAD,-84.02,36.1,470313
MIDDLEBROOK+CELL+SITE%3A+3510+SEASONAL+WAY,-84.02,35.96,470313
MAYNARDVILLE+CELL+SITE+1450+OUSLEY+DRIVE,-83.83,36.24,19972
CEDAR+BLUFF+CELL+SITE-+412+EXECUTIVE+PARK+DR.,-84.09,35.92,470313
LAKE+CITY+CELL+SITE%3A+155+STRONG+HOLLOW+LANE,-84.13,36.22,76978
CHERRY+STREET+SITE-+2339+WHEELER+STREET,-83.91,35.99,470313
WALKER+RD.++.4+MI+NW+OF+NORRIS+RD+%28HALLS+CRSRD%29,-83.98,36.08,470313
OAK+RIDGE+CELL+SITE%3B+ORCHARD+ST.+RESERVOIR,-84.25,36.03,76978
VIEW+PARK+CELL+SITE%3B+WEST+END+OF+VIEW+PARK+DRIVE,-83.88,35.94,470313
GRAVESTON+CELL+SITE%3B+1.6+MI+W+OF+HWYS+131+%26+144,-83.83,36.17,19972
CLINTON+CELL+SITE%3B+1.5+MI+SSE+OF,-84.14,36.08,76978
ELLIS+RD+ELLIS+BUTT+MTN,-83.9,35.66,133088
I-640+CELL+SITE%3B+2037%27+WEST+OFF+THE+END+OF+OAK+HILL+DRIVE,-83.99,35.99,470313
BETHEL+CELL+SITE%3B+197+COX+LOY+ROAD,-84.06,36.15,76978
CHILHOWEE+CELL+SITE%3B+6521+ASHEVILLE+HWY.,-83.81,36.02,470313
ALCOA+CELL+SITE%3B+3447+REGAL+DRIVE,-83.97,35.83,133088
AMHERST+CELL+SITE%3B+SANDS+ROAD,-84.07,35.97,470313
FORKS+OF+THE+RIVER+CELL+SITE%3B+2915+RUSH+MILLER+ROAD,-83.79,35.96,470313
5007+BIG+SPRINGS+ROAD+RIENDSVILLE+SITE,-84.12,35.75,133088
8351+NUBBIN+RIDGE+ROAD+UBBIN+RIDGE+CELL+SITE,-84.05,35.9,470313
1550+STONEY+POINT+ROAD,-83.75,35.99,470313
UT+HOSPITAL+SITE-+4623+APPLEBEE+RIDGE+WAY,-83.95,35.93,470313
VIRTUE+CELL+SITE+21+VIRTUE+ROAD,-84.18,35.86,470313
3601+LOWES+FERRY+ROAD,-84.09,35.83,133088
7610+MUNSEY+ROAD,-83.81,36.07,470313
3813+US+HWY+441SOUTH,-84.05,35.69,133088
BEAR+CREEK+ROAD,-84.25,35.99,470313
3497+E.+LAMAR+ALEXANDER+PARKWAY,-83.89,35.76,133088
3916+LUXEMBURG+ROAD,-87.88,44.52,264542
6225+WANEK+ROAD,-87.86,44.34,264542
2156+WILLIAMS+GRANT+ROAD,-88.15,44.42,264542
3080+BOWLING+GREEN,-88.05,44.62,264542
808+PACKERLAND+DRIVE,-88.1,44.53,264542
4575+ANSTON+ROAD,-88.16,44.62,264542
2600+S.+WEBSTER+AVE.,-88.03,44.47,264542
603+MOUNT+MARY+DRIVE,-87.94,44.51,264542
1866+SAINT+AGNES+DRIVE,-88.07,44.47,264542
2171+DICKENSON+DRIVE,-88.02,44.44,264542
610+ROCKLAND+ROAD,-88.07,44.41,264542
2198+GLENDALE+AVE.,-88.07,44.57,264542
2634+BABCOCK+STREET,-88.1,44.49,264542
6772+LAGOON,-88.1,44.32,264542
2420+EUCLID+AVENUE,-89.07,42.5,163354
3570+WEST+MAGNOLIA,-89.07,42.71,163354
MILTON+SITE-+9357+JOHN+PAUL+ROAD,-88.94,42.81,163354
JOHNSTOWN+CENTER-+2300+HALL+ROAD,-88.84,42.71,163354
JANESVILLE+CRAIG-+HWY+11+%26+RANDALL+AVENUE,-89.0,42.68,163354
I-43+AND+HIGHWAY+140,-88.87,42.57,163354
JANESVILLE+MALL-+2815+NORTH+KENNEDY+ROAD,-89.01,42.72,163354
4600+SOUTH+BRENSTEIN+ROAD,-89.3,42.62,163354
